address,LATITUDE,LONGITUDE
94B BEDOK NTH AVE 4,1.333876734,103.9428835
261A SENGKANG EAST WAY,1.39409747,103.8944218
213A COMPASSVALE LANE,1.385816244,103.9002069
201 SERANGOON CTRL,1.35106789,103.8733969
201 SERANGOON CTRL,1.350977799,103.8735955
963 HOUGANG AVE 9,1.377093166,103.8778672
43 JLN TIGA,1.308133686,103.8847295
49 CIRCUIT RD,1.325132403,103.8856108
469B SENGKANG WEST WAY,1.395852564,103.8776849
225 JURONG EAST ST 21,1.34178121,103.7372515
630 SENJA RD,1.386685483,103.7597589
14 TELOK BLANGAH CRES,1.277395442,103.8204697
226B COMPASSVALE WALK,1.387711744,103.8993024
610 CHOA CHU KANG ST 62,1.39942685,103.7437863
610 CHOA CHU KANG ST 62,1.399424101,103.7437863
990C JURONG WEST ST 93,1.335597279,103.6944863
156 RIVERVALE CRES,1.391108696,103.9074281
35 MARINE CRES,1.303370404,103.9125219
35 MARINE CRES,1.303058145,103.9128165
118 ANG MO KIO AVE 4,1.373295936,103.8354757
686D CHOA CHU KANG CRES,1.404091154,103.7481462
686D CHOA CHU KANG CRES,1.404117446,103.748355
267B PUNGGOL FIELD,1.404432739,103.8979324
170 GANGSA RD,1.378562756,103.7660978
394 YISHUN AVE 6,1.428872859,103.8481626
651 HOUGANG AVE 8,1.372538831,103.8811138
310B ANG MO KIO AVE 1,1.36464707,103.84425
6 GHIM MOH RD,1.31228409,103.7884039
6 GHIM MOH RD,1.312273733,103.7883611
359 YISHUN RING RD,1.427419194,103.8457022
657B JURONG WEST ST 65,1.335960987,103.7008403
324B SENGKANG EAST WAY,1.392501205,103.8923333
174 BT BATOK WEST AVE 8,1.345654806,103.7410477
626 SENJA RD,1.385474808,103.7598805
524B TAMPINES CTRL 7,1.358958135,103.9389111
114 HOUGANG AVE 1,1.352908458,103.8889723
114 HOUGANG AVE 1,1.353356595,103.8890534
114 HOUGANG AVE 1,1.3528738,103.8887659
719 TAMPINES ST 72,1.358815213,103.9359412
719 TAMPINES ST 72,1.358812401,103.9359132
722 TAMPINES ST 72,1.359892545,103.9358593
415A FERNVALE LINK,1.389045084,103.8794153
415A FERNVALE LINK,1.389006206,103.8793676
466D SEMBAWANG DR,1.455952918,103.8135475
286 CHOA CHU KANG AVE 3,1.379610451,103.7415307
286 CHOA CHU KANG AVE 3,1.379610964,103.7415379
451A BT BATOK WEST AVE 6,1.353048994,103.7429326
244 SERANGOON AVE 2,1.352495364,103.8687497
148 BISHAN ST 11,1.344233608,103.8547636
116 HOUGANG AVE 1,1.35313872,103.8877274
754 CHOA CHU KANG NTH 5,1.392298412,103.7466031
197 RIVERVALE DR,1.392607205,103.9035635
228 BISHAN ST 23,1.357949291,103.8467677
228 BISHAN ST 23,1.358110667,103.8465841
322A JURONG EAST ST 31,1.347670587,103.7289311
61 MARINE DR,1.303093486,103.9087515
838 YISHUN ST 81,1.416421787,103.8335598
838 YISHUN ST 81,1.416421782,103.8335598
3 BEDOK STH AVE 1,1.321915339,103.9331809
939 TAMPINES AVE 5,1.348291902,103.9411921
939 TAMPINES AVE 5,1.348111064,103.941242
662C EDGEDALE PLAINS,1.401391816,103.9185139
551 ANG MO KIO AVE 10,1.37392862,103.8586657
683B JURONG WEST CTRL 1,1.342971567,103.7047605
501 PASIR RIS ST 52,1.376009045,103.946423
501 PASIR RIS ST 52,1.375933694,103.9465025
860A TAMPINES AVE 5,1.35546108,103.9386503
63 CHAI CHEE RD,1.326067964,103.9214499
356 CLEMENTI AVE 2,1.313959671,103.7698314
371 WOODLANDS AVE 1,1.432282258,103.7867144
690 HOUGANG ST 61,1.376932057,103.885697
289B PUNGGOL PL,1.401343561,103.903127
272C PUNGGOL WALK,1.402857065,103.9000672
46 LOR 5 TOA PAYOH,1.336466583,103.8532214
46 LOR 5 TOA PAYOH,1.336795904,103.8533988
19 BEDOK STH RD,1.319756647,103.9342743
230G TAMPINES ST 21,1.356166622,103.9503002
106 HENDERSON CRES,1.289424524,103.8223055
106 HENDERSON CRES,1.289426079,103.8222768
174D EDGEDALE PLAINS,1.397493999,103.9099874
174D EDGEDALE PLAINS,1.397359333,103.9101188
113 YISHUN RING RD,1.435135802,103.8288732
327 TAMPINES ST 32,1.352447185,103.9582876
413 HOUGANG AVE 10,1.374501798,103.8957096
679 HOUGANG AVE 8,1.371463501,103.8847446
103 JLN RAJAH,1.327341433,103.8527807
348 JURONG EAST AVE 1,1.344566434,103.7310696
503 ANG MO KIO AVE 5,1.375461631,103.848942
476 SEGAR RD,1.38889499,103.7729059
133 BISHAN ST 12,1.345467542,103.8517224
473B UPP SERANGOON CRES,1.375938451,103.9010845
262 BT BATOK EAST AVE 4,1.350623615,103.75933
106 SIMEI ST 1,1.341885217,103.9508335
104A DEPOT RD,1.280455613,103.8123177
493C TAMPINES ST 43,1.361903734,103.9515387
150 WOODLANDS ST 13,1.435326096,103.7737407
709 HOUGANG AVE 2,1.367061427,103.8880773
522 WOODLANDS DR 14,1.433800341,103.7938931
704 TAMPINES ST 71,1.356557204,103.93716
1 TG PAGAR PLAZA,1.275154977,103.8423932
1 TG PAGAR PLAZA,1.275688475,103.8424334
1 TG PAGAR PLAZA,1.27625904,103.8429235
1 TG PAGAR PLAZA,1.275570062,103.8426834
1 TG PAGAR PLAZA,1.27487031,103.8425573
1 TG PAGAR PLAZA,1.275570062,103.8426834
1 TG PAGAR PLAZA,1.275596198,103.8423932
1 TG PAGAR PLAZA,1.27624052,103.8430061
1 TG PAGAR PLAZA,1.27624052,103.8430061
1 TG PAGAR PLAZA,1.275596198,103.8423932
62 TELOK BLANGAH HTS,1.275245431,103.8111067
865 TAMPINES ST 83,1.353892425,103.9342515
523C TAMPINES CTRL 7,1.359886708,103.93887
342A YISHUN RING RD,1.430597111,103.8444648
984B BUANGKOK LINK,1.382095015,103.8806127
280 BT BATOK EAST AVE 3,1.347622398,103.7571501
280 BT BATOK EAST AVE 3,1.347622398,103.7571501
280 BT BATOK EAST AVE 3,1.347701477,103.7570446
645 YISHUN ST 61,1.421901781,103.8386056
355 CLEMENTI AVE 2,1.314451299,103.7695645
452 HOUGANG AVE 10,1.378788146,103.896369
452 HOUGANG AVE 10,1.378491448,103.896308
452 HOUGANG AVE 10,1.378491448,103.896308
452 HOUGANG AVE 10,1.378491449,103.896308
321 HOUGANG AVE 5,1.367101312,103.898278
321 HOUGANG AVE 5,1.367111049,103.89825
224 YISHUN ST 21,1.43463286,103.8352082
334C ANCHORVALE CRES,1.397422227,103.8897039
966 HOUGANG AVE 9,1.378166683,103.8783662
52 LENGKOK BAHRU,1.288487134,103.8133515
52 LENGKOK BAHRU,1.28848714,103.8133515
743 YISHUN AVE 5,1.429880336,103.8336645
743 YISHUN AVE 5,1.429899834,103.833671
498 JURONG WEST ST 41,1.348333357,103.7243073
146 JLN BT MERAH,1.277747186,103.8309932
146 JLN BT MERAH,1.277837333,103.8308146
146 JLN BT MERAH,1.277848766,103.8308115
397 YISHUN AVE 6,1.427886114,103.847541
702 HOUGANG AVE 2,1.365758495,103.8897201
733 JURONG WEST ST 73,1.345367781,103.7000276
468C FERNVALE LINK,1.396896211,103.8777853
333D YISHUN ST 31,1.432089858,103.8461983
333D YISHUN ST 31,1.432089861,103.8461983
633 CHOA CHU KANG NTH 6,1.396690748,103.7492552
485 CHOA CHU KANG AVE 5,1.374998438,103.7377443
658A PUNGGOL EAST,1.400173611,103.9197204
446 BRIGHT HILL DR,1.357871535,103.8323139
190 BT BATOK WEST AVE 6,1.34538562,103.7460455
683A WOODLANDS DR 62,1.440097906,103.8028926
311 ANG MO KIO AVE 3,1.366639736,103.8487697
550 WOODLANDS DR 44,1.432729459,103.7947774
574 HOUGANG ST 51,1.377469903,103.886929
376A HOUGANG ST 32,1.363460098,103.8935763
293 PUNGGOL CTRL,1.403075573,103.9049453
301 HOUGANG AVE 5,1.367787515,103.8939299
273B JURONG WEST AVE 3,1.351556337,103.7036275
132 PASIR RIS ST 11,1.366232828,103.9560869
19 JLN TENTERAM,1.327607041,103.8598605
446 ANG MO KIO AVE 10,1.367760951,103.8553571
446 ANG MO KIO AVE 10,1.367760947,103.8553572
98 BEDOK NTH AVE 4,1.334233274,103.9398431
565 CHOA CHU KANG ST 52,1.394906029,103.7453097
493A TAMPINES AVE 9,1.362558831,103.9524631
295C COMPASSVALE CRES,1.397300079,103.8999883
349 CORPORATION DR,1.339534196,103.7191669
349 CORPORATION DR,1.339579006,103.7193567
144 PASIR RIS ST 11,1.362407845,103.9605441
141 BEDOK RESERVOIR RD,1.335306472,103.9134622
495D TAMPINES ST 43,1.36367185,103.9520246
158 WOODLANDS ST 13,1.434032157,103.77478
247 SIMEI ST 5,1.344275961,103.9531702
518 JELAPANG RD,1.387032812,103.7669243
335 CLEMENTI AVE 2,1.316994112,103.7685066
24 MARSILING DR,1.441505331,103.7721316
24 MARSILING DR,1.441505324,103.7721316
254 SERANGOON CTRL DR,1.354062299,103.8712169
254 SERANGOON CTRL DR,1.354062151,103.8712137
332 UBI AVE 1,1.326913667,103.9026231
233 BT BATOK EAST AVE 5,1.348825265,103.7551276
208A COMPASSVALE LANE,1.384463641,103.8984914
524 HOUGANG AVE 6,1.374075675,103.8907158
9 ST. GEORGE'S RD,1.323723796,103.8629951
452 SIN MING AVE,1.35857466,103.829748
158 TAMPINES ST 12,1.351414561,103.945859
512 WEST COAST DR,1.309959001,103.7602103
124 BISHAN ST 12,1.346476051,103.8512737
356 HOUGANG AVE 7,1.372593142,103.8988131
203E COMPASSVALE RD,1.387950188,103.8957793
208 NEW UPP CHANGI RD,1.325699735,103.9310746
476C CHOA CHU KANG AVE 5,1.377346842,103.7379129
339 UBI AVE 1,1.326460633,103.902007
114 SIMEI ST 1,1.343849097,103.9504375
114 SIMEI ST 1,1.343849105,103.9504375
429 TAMPINES ST 41,1.359085712,103.9497672
532 PASIR RIS DR 1,1.371277214,103.9507466
406 JURONG WEST ST 42,1.354314355,103.7223959
406 JURONG WEST ST 42,1.354314348,103.7223959
130 RIVERVALE ST,1.389445039,103.9026532
508 JURONG WEST ST 52,1.348727181,103.7187154
17 MARSILING LANE,1.442678231,103.7777245
334 BT BATOK ST 32,1.364629157,103.7478314
403A FERNVALE LANE,1.388930609,103.8732086
779 PASIR RIS ST 71,1.373954448,103.9380666
720 WOODLANDS AVE 6,1.442210105,103.8010333
412 C'WEALTH AVE WEST,1.310908639,103.7706643
507 WEST COAST DR,1.312079689,103.7608021
475A UPP SERANGOON CRES,1.376298403,103.9002208
759 CHOA CHU KANG NTH 5,1.393218591,103.7467408
759 CHOA CHU KANG NTH 5,1.393218582,103.7467408
682A WOODLANDS DR 62,1.44031863,103.8032847
180A MARSILING RD,1.439043209,103.7781097
211A COMPASSVALE LANE,1.384655687,103.8992574
317A ANCHORVALE RD,1.393926392,103.8879582
404 CHOA CHU KANG AVE 3,1.380129649,103.7388888
345 YISHUN AVE 11,1.428475919,103.844071
437 FAJAR RD,1.382509573,103.7695481
470C UPP SERANGOON CRES,1.378466901,103.9008042
470C UPP SERANGOON CRES,1.378466897,103.9008042
67 MARINE DR,1.304457437,103.9096029
67 MARINE DR,1.30445136,103.9096486
60 NEW UPP CHANGI RD,1.322478077,103.9412546
336 TAMPINES ST 32,1.352504741,103.9603242
275D COMPASSVALE LINK,1.382904957,103.8937135
101 WOODLANDS ST 13,1.435981597,103.7819298
101 WOODLANDS ST 13,1.435982685,103.7819327
265D COMPASSVALE BOW,1.381957534,103.8964311
469B ADMIRALTY DR,1.448268122,103.8133484
467 HOUGANG AVE 8,1.373072872,103.8968575
183 TOA PAYOH CTRL,1.333355962,103.8488657
804 CHAI CHEE RD,1.324225073,103.9220219
258 SERANGOON CTRL DR,1.355169376,103.8727087
30 BALAM RD,1.329654615,103.8871836
175A YUNG KUANG RD,1.331952223,103.721514
175A YUNG KUANG RD,1.331937864,103.7215615
153 SIMEI ST 1,1.345222759,103.9572077
534 JURONG WEST ST 52,1.348967719,103.717106
4 MARINE TER,1.305096421,103.9177337
4 MARINE TER,1.305098955,103.9177353
140C CORPORATION DR,1.327543628,103.724286
502 BEDOK NTH ST 3,1.331245062,103.9312443
272D PUNGGOL WALK,1.402733475,103.9004635
384 TAMPINES ST 32,1.354018643,103.9580526
556 PASIR RIS ST 51,1.367565854,103.9519029
896A WOODLANDS DR 50,1.436467556,103.7930726
308 SHUNFU RD,1.350582529,103.8378468
410 BEDOK NTH AVE 2,1.327887859,103.9318358
445 CHOA CHU KANG AVE 4,1.381708829,103.7366626
445 CHOA CHU KANG AVE 4,1.381907975,103.736903
445 CHOA CHU KANG AVE 4,1.381708831,103.7366626
449 BT PANJANG RING RD,1.384170966,103.772387
7 ST. GEORGE'S LANE,1.323700389,103.8590569
132 GEYLANG EAST AVE 1,1.316350523,103.8859388
302 SHUNFU RD,1.349361383,103.8390993
653 WOODLANDS RING RD,1.438081423,103.7990323
149 BEDOK RESERVOIR RD,1.335769298,103.9127796
470 TAMPINES ST 44,1.360840006,103.9544584
470 TAMPINES ST 44,1.360815279,103.9546403
147 YISHUN ST 11,1.431280663,103.8318297
41 TEBAN GDNS RD,1.321587379,103.7409869
41 TEBAN GDNS RD,1.32158738,103.7409869
342 TAMPINES ST 33,1.351145705,103.9617981
417 PASIR RIS DR 6,1.371939625,103.9554517
232B SUMANG LANE,1.40229543,103.8906319
612D PUNGGOL DR,1.404726526,103.9076236
53 CHAI CHEE ST,1.328462891,103.9199785
289A BT BATOK ST 25,1.344489809,103.7605172
341 BT BATOK ST 34,1.36280452,103.7491572
815 JURONG WEST ST 81,1.34533519,103.6958533
815 JURONG WEST ST 81,1.345332324,103.695851
535 BEDOK NTH ST 3,1.332702787,103.9234567
176 BT BATOK WEST AVE 8,1.346023415,103.741411
221 PASIR RIS ST 21,1.370201933,103.9616146
221 PASIR RIS ST 21,1.370194735,103.9616147
219 PASIR RIS ST 21,1.369264492,103.9616926
235 PASIR RIS ST 21,1.373461221,103.9623142
8 MARINE TER,1.304364656,103.9161086
1D CANTONMENT RD,1.276920243,103.8414858
1D CANTONMENT RD,1.276920234,103.8414858
762 WOODLANDS AVE 6,1.446027317,103.796072
19 ST. GEORGE'S RD,1.324445542,103.8626105
802B KEAT HONG CL,1.374741375,103.7428515
797 WOODLANDS DR 72,1.443656563,103.8030477
625A WOODLANDS DR 52,1.43364126,103.7996191
234 TAMPINES ST 21,1.355904136,103.9480246
611 JURONG WEST ST 65,1.338906189,103.7007513
306 SERANGOON AVE 2,1.354170254,103.8668857
306 SERANGOON AVE 2,1.354170246,103.8668857
443C FERNVALE RD,1.39121766,103.8735532
494H TAMPINES ST 45,1.363683141,103.9549925
815 JELLICOE RD,1.306930308,103.8617149
6 BEDOK STH AVE 2,1.322217108,103.9349912
714 BEDOK RESERVOIR RD,1.337030603,103.9232846
781 YISHUN RING RD,1.422185972,103.8323596
781 YISHUN RING RD,1.422185963,103.8323596
461 SEGAR RD,1.386974345,103.7712801
523B TAMPINES CTRL 7,1.359866681,103.9383729
293C BT BATOK ST 21,1.345370935,103.7549894
545 CHOA CHU KANG ST 52,1.393487998,103.7433975
199 PASIR RIS ST 12,1.367342674,103.959676
98 C'WEALTH CRES,1.306822191,103.8014471
784 CHOA CHU KANG DR,1.394707221,103.7472695
102 WOODLANDS ST 13,1.436082949,103.7811996
349 UBI AVE 1,1.325828343,103.9005811
4A BOON TIONG RD,1.286673707,103.8324817
100 BEDOK NTH AVE 4,1.334355934,103.9390327
787E WOODLANDS CRES,1.44492134,103.8022971
106 ANG MO KIO AVE 4,1.371933703,103.8374861
210 YISHUN ST 21,1.431316781,103.838866
287 CHOA CHU KANG AVE 2,1.378930955,103.7415643
287 CHOA CHU KANG AVE 2,1.378521591,103.7416856
287 CHOA CHU KANG AVE 2,1.378930946,103.7415644
522 BEDOK NTH AVE 1,1.330663029,103.9269804
101 TAMPINES ST 11,1.347398708,103.9452924
511 SERANGOON NTH AVE 4,1.371199523,103.8756324
528 JELAPANG RD,1.384790718,103.765617
528 JELAPANG RD,1.385049081,103.7655434
19 TECK WHYE LANE,1.379394304,103.7529494
19 TECK WHYE LANE,1.379394294,103.7529494
207C COMPASSVALE LANE,1.38464244,103.8979522
19 CHAI CHEE RD,1.32723389,103.9222175
142 POTONG PASIR AVE 3,1.33312018,103.8669113
142 POTONG PASIR AVE 3,1.333204067,103.8669926
142 POTONG PASIR AVE 3,1.333446588,103.8672527
265 BOON LAY DR,1.34567943,103.7065993
289G BT BATOK ST 25,1.345042603,103.7587841
289G BT BATOK ST 25,1.345042593,103.7587841
118 LOR 1 TOA PAYOH,1.339563017,103.8448936
801D KEAT HONG CL,1.375135757,103.7430316
42 SIMS DR,1.317000196,103.8759946
232 SIMEI ST 4,1.344212748,103.9571568
120A EDGEDALE PLAINS,1.394512179,103.9079643
522C TAMPINES CTRL 7,1.358004813,103.9394161
286 BISHAN ST 24,1.358437579,103.8438863
808D CHOA CHU KANG AVE 1,1.374884453,103.745409
513 JURONG WEST ST 52,1.347457598,103.719968
169B PUNGGOL FIELD,1.393224665,103.9140677
263 BISHAN ST 22,1.358900286,103.8425933
103A EDGEFIELD PLAINS,1.398255318,103.904754
163 STIRLING RD,1.291876436,103.8026323
285 CHOA CHU KANG AVE 3,1.380122557,103.7418857
285 CHOA CHU KANG AVE 3,1.380118673,103.7418799
6 HOLLAND CL,1.307115692,103.7952646
6 HOLLAND CL,1.307115686,103.7952646
202 CHOA CHU KANG AVE 1,1.381836977,103.7494648
202 CHOA CHU KANG AVE 1,1.381836983,103.7494648
63 KALLANG BAHRU,1.321000209,103.8683214
533 BEDOK NTH ST 3,1.333580162,103.9242187
618 HOUGANG AVE 8,1.36954817,103.8841372
590A MONTREAL LINK,1.450355732,103.8266549
193 RIVERVALE DR,1.393279532,103.9019417
662B JURONG WEST ST 64,1.337019496,103.7033882
662B JURONG WEST ST 64,1.337019505,103.7033882
130 ANG MO KIO AVE 3,1.370397917,103.8418788
637 BEDOK RESERVOIR RD,1.331066906,103.9039326
871B TAMPINES ST 86,1.356511473,103.9319568
830 JURONG WEST ST 81,1.34533161,103.6934366
630 WOODLANDS RING RD,1.4345974,103.8015011
550 CHOA CHU KANG ST 52,1.394010699,103.7426926
691D WOODLANDS DR 73,1.439516225,103.8056877
153 ANG MO KIO AVE 5,1.376357457,103.8420565
218 MARSILING CRES,1.446521069,103.7733905
6 JLN BT HO SWEE,1.287638699,103.8314433
38 UPP BOON KENG RD,1.318040811,103.8742228
348A YISHUN AVE 11,1.427353071,103.8412192
348A YISHUN AVE 11,1.427353081,103.8412192
728 JURONG WEST AVE 5,1.346099249,103.6976964
728 JURONG WEST AVE 5,1.346099254,103.6976964
728 JURONG WEST AVE 5,1.346098441,103.6976983
135 PASIR RIS ST 11,1.364542328,103.9574724
367 WOODLANDS AVE 5,1.433504242,103.7864961
258A PUNGGOL FIELD,1.403799309,103.8959881
205A PUNGGOL FIELD,1.39852262,103.9021117
460 SEGAR RD,1.387251466,103.7720835
101C PUNGGOL FIELD,1.398090458,103.9065693
450 PASIR RIS DR 6,1.371141865,103.9580969
450 PASIR RIS DR 6,1.371157708,103.958128
302 CLEMENTI AVE 4,1.321738637,103.7649102
248 YISHUN AVE 9,1.435660494,103.842373
416 CLEMENTI AVE 1,1.310335922,103.7713557
24 HOUGANG AVE 3,1.365512261,103.8920855
62 DAKOTA CRES,1.307650931,103.8890694
62 DAKOTA CRES,1.308102019,103.8890069
505 SERANGOON NTH AVE 4,1.373244635,103.8763016
271 PASIR RIS ST 21,1.365667831,103.9639632
95 HAVELOCK RD,1.288475431,103.8328482
738 PASIR RIS DR 10,1.379180743,103.9365537
738 PASIR RIS DR 10,1.379154893,103.9365192
333A YISHUN ST 31,1.431939551,103.8449871
135 SIMEI ST 1,1.348044941,103.9570461
135 SIMEI ST 1,1.348037331,103.9570461
113 BEDOK NTH ST 2,1.33036165,103.935081
304B ANCHORVALE LINK,1.388650037,103.8892154
204A COMPASSVALE DR,1.387856247,103.894681
325 CLEMENTI AVE 5,1.315096685,103.7668174
325 CLEMENTI AVE 5,1.315426719,103.7668401
122B SENGKANG EAST WAY,1.387164898,103.9065344
490B TAMPINES ST 45,1.362376892,103.9560466
508B YISHUN AVE 4,1.414291038,103.8398399
458 PASIR RIS DR 4,1.371414883,103.9596374
35 MARSILING DR,1.444983463,103.7717205
93 DAWSON RD,1.29499227,103.8117965
351 JURONG EAST ST 31,1.344832356,103.7307783
351 JURONG EAST ST 31,1.344832356,103.7307783
684A CHOA CHU KANG CRES,1.404006084,103.7467671
354 WOODLANDS AVE 1,1.432391702,103.7850653
659C PUNGGOL EAST,1.401225388,103.9191286
233 YISHUN ST 21,1.434948834,103.8381596
848 JURONG WEST ST 81,1.345708272,103.6920181
601 SENJA RD,1.38191601,103.7624999
711 PASIR RIS ST 72,1.381720331,103.9381109
20 JOO SENG RD,1.334057601,103.8813662
484 CHOA CHU KANG AVE 5,1.376476558,103.7371353
484 CHOA CHU KANG AVE 5,1.376476565,103.7371352
197D BOON LAY DR,1.343607885,103.7138694
197D BOON LAY DR,1.343607882,103.7138694
113 SIMEI ST 1,1.342854256,103.9498804
232 SERANGOON AVE 3,1.354747066,103.868732
148 WOODLANDS ST 13,1.43576275,103.77403
183 EDGEFIELD PLAINS,1.398810027,103.9098456
183 EDGEFIELD PLAINS,1.398810031,103.9098456
805C KEAT HONG CL,1.372687362,103.7436182
20 BALAM RD,1.330830952,103.8875078
522 ANG MO KIO AVE 5,1.373115919,103.8519494
412 ANG MO KIO AVE 10,1.363855122,103.855288
871 WOODLANDS ST 81,1.443858158,103.789187
871 WOODLANDS ST 81,1.443836836,103.7891932
782C WOODLANDS CRES,1.447684223,103.8034604
523 HOUGANG AVE 6,1.373720912,103.890707
266C COMPASSVALE BOW,1.382719662,103.8973621
232 COMPASSVALE WALK,1.390555878,103.900838
147 MEI LING ST,1.294317426,103.8049318
498F TAMPINES ST 45,1.361910172,103.9586667
65 JLN MA'MOR,1.328203816,103.8579715
834 JURONG WEST ST 81,1.343089299,103.6940543
646 PASIR RIS DR 10,1.378083197,103.938173
309A ANG MO KIO ST 31,1.365029333,103.8453006
455 CLEMENTI AVE 3,1.312119204,103.7666735
296 PUNGGOL CTRL,1.401588191,103.9052652
612 CLEMENTI WEST ST 1,1.303442199,103.7686334
43 CIRCUIT RD,1.326482283,103.8855449
4B BOON TIONG RD,1.286588783,103.8319503
264 BT BATOK EAST AVE 4,1.349910258,103.7590402
670 JLN DAMAI,1.332518718,103.9082833
733 TAMPINES ST 71,1.357824582,103.933874
260 TAMPINES ST 21,1.35464006,103.9501008
2 BEDOK STH AVE 1,1.321301188,103.9332996
408 SIN MING AVE,1.363346519,103.8348396
755 WOODLANDS AVE 4,1.445299651,103.7932697
755 WOODLANDS AVE 4,1.445299655,103.7932697
1 ST. GEORGE'S RD,1.323402637,103.8616308
844 TAMPINES ST 82,1.352105835,103.9365309
844 TAMPINES ST 82,1.352102995,103.9365343
200B SENGKANG EAST RD,1.387065378,103.8927356
345 CHOA CHU KANG LOOP,1.382808783,103.7447902
137 LOR AH SOO,1.349053216,103.8866402
649B JURONG WEST ST 61,1.337966734,103.6981225
638 BEDOK RESERVOIR RD,1.3314453,103.9044348
531 PASIR RIS DR 1,1.371361579,103.9503984
163C RIVERVALE CRES,1.389658951,103.9082928
539 WOODLANDS DR 16,1.429077117,103.7922559
539 WOODLANDS DR 16,1.429077117,103.7922559
388 TAMPINES ST 32,1.355286796,103.9583185
462 HOUGANG AVE 10,1.372225574,103.8946404
313 UBI AVE 1,1.329060222,103.9038994
315 UBI AVE 1,1.329540236,103.9034039
315 UBI AVE 1,1.329356348,103.9032208
343 WOODLANDS AVE 1,1.431745661,103.7806583
663D JURONG WEST ST 65,1.338844407,103.7023394
523 WOODLANDS DR 14,1.433235129,103.7939883
981A BUANGKOK CRES,1.380486617,103.8807097
9 BEDOK STH AVE 2,1.323209742,103.936904
158 PASIR RIS ST 13,1.364674718,103.9622363
305B ANCHORVALE LINK,1.389195145,103.8885985
889A TAMPINES ST 81,1.349415158,103.931406
57 GEYLANG BAHRU,1.323537807,103.8691478
332 CLEMENTI AVE 2,1.314740295,103.7674876
971 HOUGANG ST 91,1.378229936,103.8796963
747 JURONG WEST ST 73,1.347615757,103.697321
298B COMPASSVALE ST,1.395521675,103.902214
298B COMPASSVALE ST,1.395521665,103.902214
131 ANG MO KIO AVE 3,1.371015364,103.8418003
285 TAMPINES ST 22,1.350010742,103.9528161
250 JURONG EAST ST 24,1.342653278,103.739977
753 CHOA CHU KANG NTH 5,1.392493941,103.7469545
753 CHOA CHU KANG NTH 5,1.392375349,103.7469373
753 CHOA CHU KANG NTH 5,1.392340906,103.7469436
48A DORSET RD,1.314477856,103.8510724
324 ANG MO KIO AVE 3,1.368333922,103.8468792
570 HOUGANG ST 51,1.377971765,103.8880995
570 HOUGANG ST 51,1.377971757,103.8880995
570 HOUGANG ST 51,1.377965042,103.88822
404 SERANGOON AVE 1,1.347099531,103.8724732
261A PUNGGOL WAY,1.405927099,103.8970132
261A PUNGGOL WAY,1.405969915,103.8968033
453C FERNVALE RD,1.393532593,103.8750299
8 KIM TIAN PL,1.283029656,103.8272367
191 BT BATOK WEST AVE 6,1.345517164,103.7453484
161 PASIR RIS ST 13,1.363744014,103.9619355
271A PUNGGOL WALK,1.403745404,103.9003189
271A PUNGGOL WALK,1.403745397,103.9003189
